,Id (Keywords.Csv),Imdb Id,Release Date,Start Year,Title,Budget,Revenue,Runtime,Vote Average,Vote Count,New Key
11412,1581,tt0457939,12/8/2006,2006,The Holiday,85000000,194168700.0,136.0,6.7,1259.0,"['holiday', 'london england', 'film making', 'christmas party', 'country house', 'room exchange', 'surrey', 'romantic comedy', 'los angeles', 'multiple storylines', 'woman director', 'christmas']"
11413,21600,tt0033740,10/31/1941,1941,I Wake Up Screaming,0,0.0,82.0,4.8,8.0,"['classic noir', 'broadway']"
11414,57977,tt0347449,1/1/2004,2004,Luna de Avellaneda,0,0.0,143.0,6.6,14.0,[']']
11415,313,tt0448124,2/9/2006,2006,Snow Cake,12000000,1381665.0,112.0,7.3,51.0,"['canada', 'small town', 'autism', 'sadness', 'dying and death', 'funeral', 'unsociability', 'hostility', 'revenge', 'car crash', 'independent film', 'snow', 'hospital', 'responsibility']"
11416,7873,tt0433387,9/11/2005,2005,Harsh Times,2000000,5967038.0,120.0,6.3,198.0,"['watching a movie', 'playing pool', 'vinegar']"
11417,14823,tt0490166,12/1/2006,2006,London to Brighton,0,0.0,85.0,6.5,34.0,['suspense']
11418,27387,tt0330181,5/13/2003,2003,Gacy,250000,0.0,88.0,4.4,18.0,"['serial killer', 'democrat']"
11419,8324,tt0460792,5/16/2006,2006,Fast Food Nation,0,0.0,116.0,5.9,101.0,"['usa', 'texas', 'illegal immigration', 'illegal employment', 'fast food restaurant', 'butcher', 'hamburger', 'junk food']"
11420,29415,tt0029957,12/23/1938,1938,La Bﾃｪte Humaine,0,0.0,100.0,6.6,17.0,"['freight train', 'lovers', 'murder', 'independent film']"
11421,27019,tt0071381,9/18/1974,1974,Celine and Julie Go Boating,0,0.0,193.0,7.5,25.0,['anarchic comedy']
11422,85505,tt0021148,11/29/1930,1930,Min and Bill,0,0.0,66.0,6.0,3.0,"['boarding house', 'waterfront', 'truant officer']"
11423,42822,tt0023731,12/24/1932,1932,"20,000 Years in Sing Sing",0,0.0,78.0,5.8,10.0,"['prison', 'death row', 'self-defense', 'jail guard', 'electric chair', 'gangster', 'warden', 'sing sing', 'hoodlum', 'hard labor', 'prison break']"
11424,5698,tt0000439,12/1/1903,1903,The Great Train Robbery,150,0.0,12.0,7.1,116.0,"['railroad robber', 'robbery', 'sheriff', 'dynamite', 'camera', 'key', 'tresor', 'outlaw', 'pistol', 'railroad', 'silent film', 'short']"
11425,36265,tt0059719,2/8/1965,1965,Simon of the Desert,0,0.0,45.0,7.8,34.0,"['female nudity', 'nightclub', 'miracle', 'prophet', 'devil', 'rock band', 'desert', 'saint', 'hypocrisy', 'religious fanatic', 'temptation']"
11426,2179,tt0365830,11/22/2006,2006,Tenacious D in The Pick of Destiny,22000000,13405595.0,93.0,6.5,419.0,"['guitar', 'rock star', 'rock', 'music competition', 'satan', 'metal', 'devil']"
11427,39219,tt0053810,11/14/1960,1960,The Facts of Life,0,0.0,103.0,5.4,6.0,[']']
11428,47156,tt0031500,5/19/1939,1939,It's a Wonderful World,0,0.0,86.0,4.7,6.0,"['detective', 'kidnapping', 'police', 'murder', 'escape']"
11429,15152,tt0464913,4/5/2006,2006,"OSS 117: Cairo, Nest of Spies",0,0.0,99.0,7.2,342.0,"['france', 'cairo', 'nazis', 'secret agent', 'spying']"
11430,14457,tt0393635,3/13/2005,2005,Reeker,0,0.0,90.0,5.2,53.0,"['bad smell', 'rave', 'blood splatter']"
11431,76211,tt0040795,1/1/1948,1948,Sitting Pretty,0,0.0,83.0,6.1,13.0,['babysitter']
11432,38450,tt0074776,4/22/1976,1976,The Last Hard Men,0,0.0,98.0,6.6,13.0,[']']
11433,15804,tt0101985,7/27/1991,1991,A Brighter Summer Day,0,0.0,237.0,8.4,45.0,"['coming of age', 'slow cinema']"
11434,14978,tt0378378,9/17/2004,2004,Moog,0,0.0,72.0,4.4,5.0,['music instrument']
11435,2447,tt0762121,12/1/2006,2006,The Nativity Story,35000000,0.0,101.0,6.4,36.0,"['jesus christ', 'bible', 'three kings', 'archangel gabriel', 'christian', 'blessed hope', 'wise men', 'woman director']"
11436,10032,tt0480271,12/1/2006,2006,Van Wilder 2: The Rise of Taj,0,6086508.0,97.0,5.1,162.0,"['indian lead', 'snob', 'college', 'nerd', 'party', 'misfit']"
11437,9796,tt0454970,12/1/2006,2006,Turistas,10000000,0.0,93.0,5.3,197.0,"['beach', 'brazil', 'culture clash', 'backpacker', 'palmen', 'car crash', 'jungle']"
11438,1372,tt0450259,12/7/2006,2006,Blood Diamond,100000000,170877916.0,143.0,7.4,2344.0,"['rebel', 'journalist', 'journalism', 'loss of family', 'slavery', 'mercenary', 'diamond mine', 'sierra leone', 'bootlegger', 'fisherman', 'special unit', 'smuggling', 'genocide in rwanda', 'oppression']"
11439,22440,tt0027545,5/11/1936,1936,Dracula's Daughter,0,0.0,71.0,6.3,24.0,"['london england', 'transylvania', 'monster', 'castle', 'vampire', 'dracula', 'sequel', 'murder', 'countess', 'undead', 'curse', 'father daughter relationship', 'female vampire', 'madman']"
11440,39554,tt0072886,6/1/1975,1975,Doc Savage: The Man of Bronze,0,0.0,112.0,5.3,10.0,['campy']
11441,17604,tt0059710,4/10/1965,1965,She,0,0.0,106.0,5.7,13.0,"['based on novel', 'queen', 'reincarnation', 'beautiful woman', 'tribe', 'lost city', 'valet', 'eternal youth']"
11442,15077,tt0491244,4/27/2006,2006,Election 2,0,0.0,92.0,7.1,37.0,"['suspense', 'organized crime', 'gangster', 'criminal', 'triad']"
11443,18147,tt0488658,12/8/2006,2006,Unaccompanied Minors,26000000,0.0,90.0,5.5,68.0,['holiday']
11444,54910,tt0479965,12/8/2006,2006,Off the Black,0,0.0,90.0,6.0,1.0,['independent film']
11445,9986,tt0413895,12/15/2006,2006,Charlotte's Web,85000000,144000000.0,97.0,5.8,300.0,"['hero', 'barn', 'spider', 'pig', 'egg', 'friendship', 'spring', 'uncle', 'friends', 'rescue', 'survival', 'talking animal', 'grass', 'family', 'desk', 'raincoat', 'talking pig']"
11446,2486,tt0449010,12/14/2006,2006,Eragon,100000000,249288105.0,104.0,4.9,990.0,"['based on novel', 'mythical creature', 'dragon', 'fantasy world', 'teenage hero', 'based on young adult novel']"
11447,1246,tt0479143,12/20/2006,2006,Rocky Balboa,24000000,155721132.0,102.0,6.5,858.0,"['philadelphia', 'transporter', 'fight', ""{'id': 2038"", ' \'name\': ""love of one\'s life""}', ' publicity', 'boxer', 'grave', 'tombstone', 'tv station', 'boxing match', 'comeback', 'training', 'restaurant owner', 'world champion', 'challenger', 'virtual fight', 'defeat', 'victory', 'cancer', 'over-the-hill fighter']"
11448,43970,tt0472113,1/1/2005,2005,Iron Island,0,0.0,90.0,8.1,4.0,"['persia', 'oil tanker']"
11449,18615,tt0422295,8/30/2006,2006,Fur: An Imaginary Portrait of Diane Arbus,16800000,2281089.0,122.0,5.8,73.0,"['photographer', 'biography', 'hair', 'werewolf', 'hypertrichosis', 'freak']"
11450,40574,tt0014945,4/20/1924,1924,Girl Shy,0,0.0,80.0,6.9,14.0,[']']
11451,13210,tt0046889,5/16/1955,1955,The Dam Busters,0,0.0,124.0,7.0,36.0,"['world war ii', 'air force', 'dam', 'lancaster bomber', 'docudrama']"
11452,25060,tt0399934,1/1/2004,2004,Zombie Honeymoon,0,0.0,83.0,4.4,12.0,[']']
11453,12795,tt0443431,4/28/2006,2006,Another Gay Movie,500000,745327.0,92.0,5.2,48.0,"['gay', 'gay relationship', 'coming of age', 'lesbian', 'loss of virginity', 'spoof', 'lgbt child', 'teen comedy', 'lgbt']"
11454,11653,tt0365847,5/11/2005,2005,The Myth,0,0.0,118.0,6.3,85.0,"['great wall of china', 'elixir of life', 'ancient manuscript', 'surgical stitches', 'holy man', 'exotic locale', 'terracotta army', 'kalaripayattu']"
11455,16066,tt0379918,6/30/2005,2004,Oyster Farmer,0,0.0,91.0,6.3,6.0,"['lovers', 'australia', 'oyster farmer', 'independent film', 'woman director']"
11456,95797,tt0022550,9/1/1931,1931,Waterloo Bridge,0,0.0,80.0,7.3,10.0,"['prostitute', 'soldier', 'showgirl', 'pre-code']"
11457,77966,tt0023385,6/25/1932,1932,Red-Headed Woman,0,0.0,79.0,6.3,14.0,"['chauffeur', 'mistress', 'divorce', 'pre-code', 'coal', 'gold digger']"
11458,55819,tt0085398,8/26/1983,1983,Daniel,0,0.0,130.0,6.2,10.0,[']']
11459,46948,tt0091786,1/31/1986,1986,Power,0,0.0,111.0,5.6,14.0,"['politics', 'image maker']"
11460,97519,tt0070337,3/17/1973,1973,Lost Horizon,12,0.0,143.0,4.6,7.0,"['musical', 'shangri la', 'sung inner thoughts']"
11461,43791,tt0049471,3/15/1956,1956,The Man Who Never Was,0,0.0,103.0,6.8,24.0,"['bank', 'dead body']"
11462,82944,tt0055464,12/23/1961,1961,Something Wild,0,0.0,112.0,6.5,8.0,"['rape', 'rape victim']"
11463,14202,tt0446755,12/9/2006,2006,The Painted Veil,19400000,0.0,125.0,7.1,319.0,"['china', 'cholera', 'foreign aid', 'epidemic', 'loveless marriage']"
11464,11170,tt0758794,12/12/2006,2006,We Are Marshall,65000000,43545364.0,124.0,6.7,189.0,"['american football', '1970s', 'trainer', 'college', 'sport']"
11465,12924,tt0381348,11/20/2004,2004,The Place Promised in Our Early Days,0,0.0,91.0,6.9,108.0,"['violin', 'alternate timeline', 'foreign occupation', '1990s']"
11466,30060,tt0084509,10/21/1982,1982,The Plague Dogs,0,0.0,103.0,8.0,36.0,"['tragic', 'dog', 'adult animation']"
11467,1247,tt0343737,12/11/2006,2006,The Good Shepherd,85000000,59908565.0,167.0,6.3,342.0,"['london england', 'berlin', 'usa', 'spy', 'cia', 'cuba', 'wife husband relationship', 'mentor', 'return', 'cold war', 'kongo', ""{'id': 2982"", ' \'name\': ""leaving one\'s family""}', ' kgb', 'childhood memory', 'wife', 'invasion', 'bay of pigs', 'family', 'child']"
11468,1125,tt0443489,12/25/2006,2006,Dreamgirls,70000000,154937680.0,134.0,6.6,292.0,"['music record', 'manager', 'black people', 'adultery', 'soul', 'show business', 'drug addiction', 'oscar award', 'musical', 'deceived wife', 'recording contract', 'background singer', 'motown', 'the supremes', 'record producer', 'single', 'singer', 'singing', 'detroit', 'alcoholic', 'extramarital affair', 'music band']"
11469,8436,tt0487503,8/9/2006,2006,The Page Turner,0,0.0,85.0,6.7,32.0,"['conservatory', 'stage', 'babysitter', 'pianistin', 'music', 'performance', 'entrance examination', 'revenge', 'suspense', 'lesbian', 'lgbt', 'older woman younger woman relationship']"
11470,14277,tt0831315,6/1/2006,2005,Loose Change: 2nd Edition,5000,0.0,100.0,6.3,16.0,"['government', 'george w. bush', 'low-budget', 'number in title', 'conspiracy', 'conspiracy theory', 'terrorism', 'september 11 2001', 'world trade center', 'based on supposedly true story']"
11471,11214,tt0478324,9/10/2005,2005,We Feed the World,0,0.0,96.0,7.5,18.0,"['globalization', 'brazil', 'bread', 'third world', 'anti-globalisation activist', 'butcher', 'alimentation', 'tomato', 'industrial society ', 'meat', 'water supply', 'food', 'vienna austria', 'romania']"
11472,33583,tt0065622,1/1/1971,1971,The Decameron,0,0.0,112.0,6.9,50.0,"['sexuality', 'nun', 'church']"
11473,1646,tt0463998,1/5/2007,2007,Freedom Writers,21000000,41170784.0,123.0,7.6,368.0,"['black people', 'based on novel', 'holocaust', 'ghetto', 'diary', 'principal witness ', 'biography', 'daughter', 'high school', 'racial segregation', 'anne frank', 'school excursion', 'idealism', 'violence in schools', 'racial tension', 'gang violence', 'based on true events']"
11474,58923,tt0783612,8/16/2006,2006,When the Levees Broke: A Requiem in Four Acts,2000000,0.0,255.0,7.0,10.0,[']']
11475,47143,tt0422491,5/4/2005,2004,The Intruder,0,0.0,130.0,7.4,8.0,['woman director']
11476,7736,tt0064536,10/7/1969,1969,Katzelmacher,0,0.0,90.0,6.7,12.0,"['foreigner', 'small town', 'petty bourgeois', 'independent film', 'xenophobia']"
11477,1730,tt0460829,9/6/2006,2006,INLAND EMPIRE,0,849055.0,180.0,7.1,249.0,"['circus', 'polen', 'film business', 'film producer', 'homeless person', 'identity', 'film setting', 'violent husband', 'married couple', 'film director', 'deceived husband', 'wife', 'murder', 'independent film', 'parallel world', 'movie star', 'spectacle']"
11478,42241,tt0075177,12/17/1976,1976,Sebastiane,45000,0.0,86.0,8.0,15.0,"['gay', 'latin', 'lgbt']"
11479,20537,tt0090798,8/29/1986,1986,Caravaggio,0,0.0,93.0,6.3,25.0,"['italy', 'painter', 'artist', 'biography', 'homosexuality', 'independent film', 'gay interest', 'lgbt']"
11480,12812,tt0364120,2/8/2004,2004,Wild Side,0,0.0,110.0,6.9,5.0,"['paris', 'prostitute', 'transsexuality', 'eroticism', 'mother daughter relationship', 'prostitution']"
11481,8618,tt0464049,10/2/2006,2006,The History Boys,4000000,13401952.0,109.0,6.6,66.0,"['gay', 'becoming an adult', 'education', 'exam', 'scholarship', 'oxford', 'cambridge', 'history', 'based on play or musical', 'student', ""{'id': 185413"", ' \'name\': ""boys\' school""}', ' teachers and students', '1980s']"
11482,1259,tt0465551,12/25/2006,2006,Notes on a Scandal,15000000,49469904.0,92.0,6.9,239.0,"['sex', 'adultery', 'based on novel', 'cat', 'infidelity', 'secret', 'obsession', 'blackmail', 'nudity', 'seduction', 'studio', 'friendship', 'stalker', 'love', 'loneliness', 'teacher', 'conservative', 'student', 'teenager', 'relationship', 'art', 'female stalker', 'extramarital affair', 'journal', 'sitting on a toilet']"
11483,20842,tt0068370,2/28/1973,1972,Children Shouldn't Play with Dead Things,70000,0.0,87.0,5.3,28.0,"['island', 'zombie', 'cult film', 'living dead', 'graveyard']"
11484,10908,tt0139151,9/25/1999,1999,Inferno,15000000,0.0,95.0,5.1,52.0,"['prison', 'harley davidson', 'small town', 'hostage', 'sword', 'officer', 'hostility', 'drifter']"
11485,34943,tt0033582,1/16/1941,1941,The Face Behind the Mask,0,0.0,69.0,6.0,10.0,"['hungarian', 'classic noir', 'film noir']"
11486,27067,tt0120448,6/4/1997,1997,The Life of Jesus,0,0.0,96.0,6.7,14.0,"['aids', 'epilepsy', 'alienation', 'hicktown', 'interracial relationship', 'unsimulated sex']"
11487,9053,tt0398913,9/7/2006,2006,DOA: Dead or Alive,21000000,480314.0,87.0,5.0,207.0,"['competition', 'martial arts', 'kung fu', 'assassin', 'fight', 'island', 'karate', 'nerd', 'wrestling', 'bikini', 'ninja', 'tournament', 'explosion', 'violence', 'based on video game', 'swimsuit']"
11488,1494,tt0473444,12/21/2006,2006,Curse of the Golden Flower,110,0.0,114.0,6.6,206.0,"['poison', 'china', 'martial arts', 'swordplay', 'fight', 'toxication', 'secret society', 'passion', 'planned murder', 'power', 'palace', 'plan', 'battle for power', 'tang dynasty', 'pomp', 'conspiracy of murder', 'heir to the throne', 'marriage crisis', 'secret love']"
11489,13318,tt0808185,5/26/2006,2006,The Bothersome Man,0,0.0,90.0,6.9,68.0,"['dream', 'revolution', 'modern society', 'surreal', 'dystopia', 'afterlife', 'romance', 'confusion']"
11490,10462,tt0109644,12/18/1994,1994,Don't Drink the Water,0,0.0,92.0,4.9,16.0,"['iron curtain', 'tourist']"
11491,182,tt0452624,12/8/2006,2006,The Good German,32000000,5914908.0,108.0,5.9,87.0,"['berlin', 'corruption', 'nazi background', ""{'id': 2038"", ' \'name\': ""love of one\'s life""}', ' chauffeur', 'black market', 'missile', 'postwar period', 'war correspondent', 'allied', 'truth', 'murder', 'humanity']"
11492,31048,tt0428038,10/21/2005,2005,Sweet Land,0,0.0,110.0,6.1,12.0,"['male nudity', 'female nudity', 'grandfather grandson relationship', 'farm', 'friendship', 'independent film', 'citizenship', 'rural setting', 'prologue', 'german american', 'post world war i', 'morality', 'mail order bride', 'wedding', 'church', 'social issues']"
11493,1251,tt0498380,12/19/2006,2006,Letters from Iwo Jima,19000000,68673228.0,141.0,7.2,553.0,"['world war ii', 'cave', 'dying and death', 'pacific theater', 'japanese army', 'imperial japan']"
11494,43512,tt0036275,4/29/1943,1943,Presenting Lily Mars,0,0.0,104.0,6.0,4.0,"['musical', 'times square', 'small town girl']"
11495,9656,tt0454082,12/25/2006,2006,Black Christmas,9000000,21510851.0,84.0,4.8,119.0,"['holiday', 'difficult childhood', 'childhood memory', 'childhood trauma', 'psychopath', 'serial killer', 'murderer', 'christmas eve', 'christmas horror']"
11496,5393,tt0308353,9/14/2006,2006,Happily N'Ever After,47000000,38085778.0,75.0,4.6,108.0,"['dwarves', 'cinderella', 'wolf', 'bad mother-in-law', 'prince', 'fairy tale', 'little red riding hood', 'step mother', 'wizardry', 'princess', 'sleeping beauty', 'rumpelstilzchen', 'good and bad', 'intern', 'woman director']"
11497,14171,tt0763840,12/15/2006,2006,Home of the Brave,12000000,0.0,106.0,5.5,48.0,"['post traumatic stress  disorder', 'u.s. soldier', 'iraq veteran']"
11498,14396,tt0462229,1/5/2007,2007,Code Name: The Cleaner,20000000,10337477.0,84.0,4.7,78.0,[']']
11499,1931,tt0775539,5/16/2007,2007,Stomp the Yard,13000000,75511123.0,114.0,6.1,90.0,"['love at first sight', 'loss of brother', 'breakdance', 'daughter']"
11500,13967,tt0482546,12/3/2006,2006,Miss Potter,30000000,35078241.0,92.0,6.3,143.0,"['loss of lover', 'mountain lake', 'author', 'rabbit']"
11501,9992,tt0344854,12/13/2006,2006,Arthur and the Invisibles,86000000,107944236.0,94.0,6.0,663.0,"['grandfather grandson relationship', 'wretch', 'treasure hunt', 'disappearance', 'family', 'fantasy world']"
11502,16371,tt0220806,11/13/1999,1999,Tell Me Something,0,0.0,118.0,5.8,22.0,"['detective inspector', 'police']"
11503,19344,tt0323120,3/8/2006,2006,Loving Annabelle,900000,0.0,76.0,6.4,55.0,"['bisexuality', 'australia', 'twin brother', 'friends', 'melbourne', 'teacher', 'lesbian', 'lgbt', 'woman director']"
11504,8275,tt0808146,12/7/2006,2006,American Pie Presents: The Naked Mile,0,0.0,97.0,5.3,507.0,"['adolescence', 'virgin', 'college', 'road trip', 'masturbation']"
11505,79767,tt0359254,9/6/2004,2004,Rolling Family,0,0.0,103.0,6.4,5.0,[']']
11506,2433,tt0062873,3/8/1967,1967,The Young Girls of Rochefort,0,0.0,124.0,7.5,74.0,"['brother sister relationship', 'sister sister relationship', 'new love', 'twin sister', 'unexpected happiness', 'mistake in person', 'bridge', 'fair', 'musical', 'painting', ""{'id': 5989"", ' \'name\': ""man of one\'s dreams""}', ' music', 'ideal', 'ballet']"
11507,2204,tt0069687,5/17/1974,1974,Alice in the Cities,0,0.0,110.0,7.2,45.0,"['new york', 'airport', 'man', 'airplane', 'man-woman relation', 'road movie']"
11508,42567,tt0043455,8/10/1951,1951,David and Bathsheba,0,0.0,123.0,4.7,10.0,"['israel', 'epic', 'king', 'david']"
11509,26518,tt0468526,1/1/2006,2006,Old Joy,300000,0.0,73.0,6.3,36.0,['woman director']
11510,14449,tt0465676,9/14/2006,2006,The Banquet,0,0.0,131.0,6.2,37.0,[']']
11511,13771,tt0489327,9/2/2006,2006,Venus,0,0.0,95.0,6.5,48.0,"['beach', 'bar', 'wife husband relationship', 'grandfather granddaughter relationship']"
11512,33375,tt0397551,1/14/2006,2006,My Bollywood Bride,0,0.0,95.0,3.0,1.0,"['love at first sight', 'indian lead', 'celebrity', 'bollywood', 'india', 'actress']"
11513,10810,tt0382271,8/12/2005,2005,Rosario Tijeras,0,0.0,126.0,6.1,14.0,"['rape', 'socially deprived family', 'colombia', 'medellín', 'teacher']"
11514,1773,tt0022626,8/4/1932,1932,American Madness,0,0.0,73.0,5.4,7.0,"['bank', 'bank manager', 'banker', 'great depression', 'banking', 'small community']"
11515,11578,tt0045081,6/5/1953,1953,The Return of Don Camillo,0,0.0,115.0,7.2,34.0,"['mountain', 'pastor', 'communist', 'parish', 'village', 'conflict', 'flood']"
11516,11972,tt0043918,3/28/1952,1952,Don Camillo,0,0.0,107.0,7.6,45.0,"['italy', 'village']"
11517,38025,tt0461970,3/2/2006,2006,Invisible Waves,0,0.0,115.0,5.8,9.0,[']']
11518,27095,tt0422133,5/14/2005,2005,Cold Showers,0,0.0,102.0,4.9,14.0,"['male nudity', 'female nudity', 'menage a trois', 'judo', 'youth']"
11519,31325,tt0464828,9/13/2006,2006,The Singer,0,0.0,112.0,5.7,19.0,['musical']
11520,4283,tt0772193,1/12/2007,2007,Primeval,0,10597734.0,93.0,4.7,45.0,['crocodile']
11521,7457,tt0426883,1/27/2006,2006,Alpha Dog,0,15309302.0,122.0,6.6,463.0,"['sex', 'kidnapping', 'hostage drama', 'swimming pool', 'drug']"
11522,8398,tt0455960,1/19/2007,2007,The Hitcher,10000000,25399945.0,84.0,5.6,253.0,"['hitchhiker', 'series of murders', 'road movie']"
11523,13551,tt0783238,11/7/2006,2006,The Dead Girl,0,0.0,85.0,6.4,66.0,"['prostitute', 'fire', 'newspaper', 'independent film', 'woman director']"
11524,36878,tt0054377,2/18/1960,1960,Testament of Orpheus,0,0.0,80.0,7.8,15.0,"['biography', 'poet', 'death']"
11525,19166,tt0395585,1/1/2005,2005,House Of 9,6000000,0.0,86.0,4.9,54.0,['suspense']
11526,43470,tt0038984,7/6/1946,1946,A Stolen Life,0,0.0,109.0,7.6,8.0,"['evil twin', 'one actor plays twins']"
11527,3549,tt0457655,2/24/2006,2006,After the Wedding,0,0.0,124.0,7.2,102.0,"['copenhagen', 'daughter', 'marriage crisis', 'orphanage', 'wealth', 'wedding', 'india', 'family', 'woman director', 'fear of dying']"
11528,25648,tt0497986,6/30/2006,2006,Time,0,14742.0,97.0,7.1,61.0,['korean movie']
11529,11225,tt0478160,9/4/2005,2005,Into Great Silence,0,0.0,162.0,8.4,5.0,"['monk', 'meditation', 'bible', 'season', 'cow', 'faith', 'independent film', 'monastery', 'meal']"
