,Id,Title,New Key
8514,22334,Chase a Crooked Shadow,brit noir
8515,29347,Fiend Without a Face,monster
8515,29347,Fiend Without a Face,brain
8516,15697,Jailhouse Rock,elvis
8516,15697,Jailhouse Rock,jail
8517,43234,Man of a Thousand Faces,biography
8518,18776,The Spirit of St. Louis,historical figure
8518,18776,The Spirit of St. Louis,flight
8518,18776,The Spirit of St. Louis,aviation
8518,18776,The Spirit of St. Louis,airplane crash
8519,29071,The Undead,witch
8519,29071,The Undead,coffin
8519,29071,The Undead,spider
8519,29071,The Undead,reincarnation
8519,29071,The Undead,femme fatale
8519,29071,The Undead,decapitation
8519,29071,The Undead,devil
8519,29071,The Undead,witchcraft
8519,29071,The Undead,hypnotism
8519,29071,The Undead,medieval times
8520,54541,Zero Hour!,airport
8520,54541,Zero Hour!,canada
8520,54541,Zero Hour!,airplane
8520,54541,Zero Hour!,disaster
8520,54541,Zero Hour!,food poisoning
8520,54541,Zero Hour!,doctor
8521,44559,Carve Her Name with Pride,world war ii
8521,44559,Carve Her Name with Pride,british army
8521,44559,Carve Her Name with Pride,biography
8521,44559,Carve Her Name with Pride,based on true story
8521,44559,Carve Her Name with Pride,french resistance
8522,30637,Corridors of Blood,
8523,76754,Giants and Toys,
8524,56156,The Last Hurrah,mayor
8524,56156,The Last Hurrah,politics
8524,56156,The Last Hurrah,politician
8524,56156,The Last Hurrah,election
8525,43119,Machine-Gun Kelly,bank
8525,43119,Machine-Gun Kelly,historical figure
8525,43119,Machine-Gun Kelly,machine gun
8526,43137,Teacher's Pet,
8527,69977,Torpedo Run,submarine
8528,42661,The Vikings,viking
8529,43051,Al Capone,gangster
8530,43101,Picnic on the Grass,
8531,58997,Invisible Invaders,alien
8531,58997,Invisible Invaders,zombie
8531,58997,Invisible Invaders,alien invasion
8531,58997,Invisible Invaders,body possession
8532,34528,The Human Condition II: Road to Eternity,japan
8532,34528,The Human Condition II: Road to Eternity,japanese
8532,34528,The Human Condition II: Road to Eternity,world war ii
8532,34528,The Human Condition II: Road to Eternity,recruit
8532,34528,The Human Condition II: Road to Eternity,conscientious objector
8532,34528,The Human Condition II: Road to Eternity,sequel
8532,34528,The Human Condition II: Road to Eternity,military
8532,34528,The Human Condition II: Road to Eternity,japanese army
8532,34528,The Human Condition II: Road to Eternity,foxhole
8532,34528,The Human Condition II: Road to Eternity,trenches
8533,31427,Fires on the Plain,world war ii
8533,31427,Fires on the Plain,kanibalismus
8534,58902,North West Frontier,muslim
8534,58902,North West Frontier,chase
8534,58902,North West Frontier,escape
8534,58902,North West Frontier,train
8534,58902,North West Frontier,railroad
8535,27029,The Nun's Story,nurse
8535,27029,The Nun's Story,missionary
8535,27029,The Nun's Story,nun
8535,27029,The Nun's Story,belgium
8535,27029,The Nun's Story,sanitarium
8535,27029,The Nun's Story,female protagonist
8535,27029,The Nun's Story,hospital
8535,27029,The Nun's Story,tuberculosis
8535,27029,The Nun's Story,congo
8535,27029,The Nun's Story,convent
8535,27029,The Nun's Story,thinness
8536,690,Pickpocket,france
8536,690,Pickpocket,prison
8536,690,Pickpocket,modern society
8536,690,Pickpocket,pickpocket
8536,690,Pickpocket,materialism
8536,690,Pickpocket,unsociability
8537,46918,Floating Weeds,japan
8537,46918,Floating Weeds,love
8537,46918,Floating Weeds,independent film
8538,43111,The Young Philadelphians,philadelphia
8539,52745,The Leech Woman,suicide
8539,52745,The Leech Woman,africa
8539,52745,The Leech Woman,dynamite
8539,52745,The Leech Woman,expedition
8539,52745,The Leech Woman,alcoholism
8539,52745,The Leech Woman,murder
8539,52745,The Leech Woman,dysfunctional marriage
8539,52745,The Leech Woman,tribe
8539,52745,The Leech Woman,jungle
8539,52745,The Leech Woman,doctor
8539,52745,The Leech Woman,quicksand
8539,52745,The Leech Woman,eternal youth
8539,52745,The Leech Woman,female villain
8540,36872,When a Woman Ascends the Stairs,japanese
8540,36872,When a Woman Ascends the Stairs,widow
8541,43047,The Sundowners,sheep
8541,43047,The Sundowners,family
8542,72354,Sunrise at Campobello,historical figure
8543,31589,The Bad Sleep Well,father son relationship
8543,31589,The Bad Sleep Well,corporate greed
8543,31589,The Bad Sleep Well,japanese noir
8544,52841,Bachelor in Paradise,bachelor
8544,52841,Bachelor in Paradise,incognito
8544,52841,Bachelor in Paradise,author
8545,18449,The Deadly Companions,funeral
8545,18449,The Deadly Companions,native american
8546,50474,The Four Horsemen of the Apocalypse,resistance
8546,50474,The Four Horsemen of the Apocalypse,argentina
8546,50474,The Four Horsemen of the Apocalypse,death
8547,79827,The Intruder,
8548,750,Murder She Said,poison
8548,750,Murder She Said,country estate
8548,750,Murder She Said,amateur detective
8548,750,Murder She Said,detective inspector
8548,750,Murder She Said,golf
8548,750,Murder She Said,false identity
8548,750,Murder She Said,employment agency
8548,750,Murder She Said,miss marple
8549,34530,The Human Condition III: A Soldier's Prayer,japan
8549,34530,The Human Condition III: A Soldier's Prayer,china
8549,34530,The Human Condition III: A Soldier's Prayer,japanese
8549,34530,The Human Condition III: A Soldier's Prayer,world war ii
8549,34530,The Human Condition III: A Soldier's Prayer,prisoners of war
8549,34530,The Human Condition III: A Soldier's Prayer,russian
8549,34530,The Human Condition III: A Soldier's Prayer,manchuria
8549,34530,The Human Condition III: A Soldier's Prayer,sequel
8549,34530,The Human Condition III: A Soldier's Prayer,soldier
8549,34530,The Human Condition III: A Soldier's Prayer,chinese
8550,33710,Paris Blues,paris
8550,33710,Paris Blues,composer
8550,33710,Paris Blues,jazz
8550,33710,Paris Blues,musician
8551,64568,Taste of Fear,wheelchair
8551,64568,Taste of Fear,father
8551,64568,Taste of Fear,suspense
8551,64568,Taste of Fear,dead body
8551,64568,Taste of Fear,psychological thriller
8552,17185,Advise & Consent,usa president
8552,17185,Advise & Consent,senate
8552,17185,Advise & Consent,blackmail
8552,17185,Advise & Consent,senator
8552,17185,Advise & Consent,politics
8552,17185,Advise & Consent,politician
8552,17185,Advise & Consent,poker game
8552,17185,Advise & Consent,secret past
8552,17185,Advise & Consent,secretary of state
8553,109667,David and Lisa,schizophrenia
8553,109667,David and Lisa,independent film
8554,31287,Eegah,
8555,14537,Harakiri,japan
8555,14537,Harakiri,suicide
8555,14537,Harakiri,asia
8555,14537,Harakiri,samurai
8555,14537,Harakiri,revenge
8555,14537,Harakiri,poverty
8555,14537,Harakiri,seppuku
8555,14537,Harakiri,ronin
8555,14537,Harakiri,flashback
8555,14537,Harakiri,17th century
8556,16103,The Loneliness of the Long Distance Runner,prison
8556,16103,The Loneliness of the Long Distance Runner,rebel
8556,16103,The Loneliness of the Long Distance Runner,running
8557,13671,The Music Man,musical
8557,13671,The Music Man,midwest
8558,11085,Mutiny on the Bounty,exotic island
8558,11085,Mutiny on the Bounty,captain
8558,11085,Mutiny on the Bounty,mutiny
8558,11085,Mutiny on the Bounty,tahiti
8559,53218,An Occurrence at Owl Creek Bridge,
8560,65048,The Four Days of Naples,
8561,24188,Il Sorpasso,drive
8561,24188,Il Sorpasso,summer
8562,28367,The Wonderful World of the Brothers Grimm,brothers grimm
8563,21135,L'eclisse,
8564,52705,Les Carabiniers,
8565,3010,The Cardinal,world war ii
8565,3010,The Cardinal,world war i
8565,3010,The Cardinal,faith
8565,3010,The Cardinal,priest
8565,3010,The Cardinal,bigotry
8565,3010,The Cardinal,catholic priest
8565,3010,The Cardinal,faith tested
8566,31383,The Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?,zombie
8567,39222,The Kiss of the Vampire,castle
8567,39222,The Kiss of the Vampire,vampire
8567,39222,The Kiss of the Vampire,crucifix
8568,39495,Love with the Proper Stranger,
8569,15263,McLintock!,spanking
8569,15263,McLintock!,cigarette smoking
8570,751,Murder at the Gallop,amateur detective
8570,751,Murder at the Gallop,heart attack
8570,751,Murder at the Gallop,horseback riding
8570,751,Murder at the Gallop,testament
8570,751,Murder at the Gallop,barn
8570,751,Murder at the Gallop,covered investigation
8570,751,Murder at the Gallop,eavesdropping
8570,751,Murder at the Gallop,suspect
8570,751,Murder at the Gallop,miss marple
8571,42798,A New Kind of Love,
8572,4025,The Prize,nobel prize
8572,4025,The Prize,nobel prize laureate
8573,61892,Sunday in New York,new york
8573,61892,Sunday in New York,virgin
8574,25253,Crooks in Clover,
8575,37684,36 Hours,europe
8575,37684,36 Hours,world war ii
8575,37684,36 Hours,german
8575,37684,36 Hours,interrogation
8576,15421,Becket,england
8576,15421,Becket,bishop
8576,15421,Becket,king henry ii
8577,166607,Behold a Pale Horse,
8578,37315,The Best Man,presidential election
8578,37315,The Best Man,politics
8579,10299,"Hush... Hush, Sweet Charlotte",southern usa
8579,10299,"Hush... Hush, Sweet Charlotte",mental disease
8579,10299,"Hush... Hush, Sweet Charlotte",highway
8579,10299,"Hush... Hush, Sweet Charlotte",cousin
8579,10299,"Hush... Hush, Sweet Charlotte",insanity
8579,10299,"Hush... Hush, Sweet Charlotte",murder
8579,10299,"Hush... Hush, Sweet Charlotte",mansion
8579,10299,"Hush... Hush, Sweet Charlotte",housekeeper
8579,10299,"Hush... Hush, Sweet Charlotte",recluse
8579,10299,"Hush... Hush, Sweet Charlotte",southern belle
8580,24229,The Killers,corruption
8580,24229,The Killers,robbery
8580,24229,The Killers,hitman
8580,24229,The Killers,hemmingway
8581,26031,The Naked Kiss,prostitute
8581,26031,The Naked Kiss,pedophilia
8581,26031,The Naked Kiss,police
8582,3763,Onibaba,women
8582,3763,Onibaba,jealousy
8582,3763,Onibaba,samurai
8582,3763,Onibaba,deserter
8582,3763,Onibaba,war
8582,3763,Onibaba,schilf
8582,3763,Onibaba,bamboo hut
8582,3763,Onibaba,murder
8582,3763,Onibaba,survival
8583,17696,Robin and the 7 Hoods,prohibition
8583,17696,Robin and the 7 Hoods,musical
8584,7348,Robinson Crusoe on Mars,mars
8584,7348,Robinson Crusoe on Mars,space mission
8584,7348,Robinson Crusoe on Mars,astronaut
8584,7348,Robinson Crusoe on Mars,mission to mars
8585,28504,Spider Baby,cult film
8586,151138,The Visit,
8587,23574,What a Way to Go!,
8588,17091,Docking the Boat,
8589,17295,The Battle of Algiers,bomb
8589,17295,The Battle of Algiers,muslim
8589,17295,The Battle of Algiers,resistance
8589,17295,The Battle of Algiers,revolution
8589,17295,The Battle of Algiers,algerian
8589,17295,The Battle of Algiers,independence
8589,17295,The Battle of Algiers,insurrection
8589,17295,The Battle of Algiers,government
8589,17295,The Battle of Algiers,torture
8589,17295,The Battle of Algiers,united nations
8589,17295,The Battle of Algiers,military
8590,13187,A Charlie Brown Christmas,holiday
8591,17102,Dracula: Prince of Darkness,castle
8591,17102,Dracula: Prince of Darkness,vampire
8591,17102,Dracula: Prince of Darkness,dracula
8591,17102,Dracula: Prince of Darkness,sequel
8591,17102,Dracula: Prince of Darkness,blood
8591,17102,Dracula: Prince of Darkness,gothic horror
8591,17102,Dracula: Prince of Darkness,crucifix
8592,23194,The Hallelujah Trail,native american
8592,23194,The Hallelujah Trail,quicksand
8592,23194,The Hallelujah Trail,cavalry
8593,16850,The Heroes of Telemark,world war ii
8593,16850,The Heroes of Telemark,saboteur
8594,24395,The Hill,
8595,37921,In Harm's Way,pearl harbor
8595,37921,In Harm's Way,naval officer
8595,37921,In Harm's Way,admiral
8596,59802,Incubus,island
8597,16303,The Loved One,
8598,29715,Major Dundee,mexico
8598,29715,Major Dundee,prisoners of war
8598,29715,Major Dundee,apache
8598,29715,Major Dundee,raid
8599,36583,Operation Crossbow,german
8599,36583,Operation Crossbow,nazis
8600,60555,Ride in the Whirlwind,robbery
8600,60555,Ride in the Whirlwind,vigilante
8600,60555,Ride in the Whirlwind,outlaw
8600,60555,Ride in the Whirlwind,false accusations
8600,60555,Ride in the Whirlwind,pursuit
8600,60555,Ride in the Whirlwind,on the road
8600,60555,Ride in the Whirlwind,hanged man
8601,42731,A Thousand Clowns,social worker
8601,42731,A Thousand Clowns,library card
8602,3482,The Train,paris
8602,3482,The Train,france
8602,3482,The Train,world war ii
8602,3482,The Train,nazis
8602,3482,The Train,hijacking of train
8602,3482,The Train,artwork
8602,3482,The Train,train ride
8602,3482,The Train,painting
8602,3482,The Train,french resistance
8602,3482,The Train,train crash
8602,3482,The Train,nazi germany
8602,3482,The Train,art thief
8603,895,Andrei Rublev,painter
8603,895,Andrei Rublev,rape
8603,895,Andrei Rublev,russia
8603,895,Andrei Rublev,artist
8603,895,Andrei Rublev,power
8603,895,Andrei Rublev,icon
8603,895,Andrei Rublev,independent film
8603,895,Andrei Rublev,teacher
8603,895,Andrei Rublev,torture
8604,20108,Au Hasard Balthazar,cruelty
8604,20108,Au Hasard Balthazar,burden
8604,20108,Au Hasard Balthazar,beast of burden
8604,20108,Au Hasard Balthazar,transcendence
8605,2661,Batman,submarine
8605,2661,Batman,dc comics
8605,2661,Batman,missile
8605,2661,Batman,shark attack
8605,2661,Batman,rescue
8605,2661,Batman,shark
8605,2661,Batman,shark repelent
8605,2661,Batman,black cat
8606,20379,Grand Prix,car race
8606,20379,Grand Prix,racing
8607,29710,Khartoum,islam
8607,29710,Khartoum,siege
8607,29710,Khartoum,sudan
8607,29710,Khartoum,epic
8608,104237,Dragon Inn,martial arts
8608,104237,Dragon Inn,kung fu
8609,22293,Manos: The Hands of Fate,fire
8609,22293,Manos: The Hands of Fate,gun
8609,22293,Manos: The Hands of Fate,drive
8609,22293,Manos: The Hands of Fate,sacrifice
8609,22293,Manos: The Hands of Fate,flashlight
8609,22293,Manos: The Hands of Fate,cult
8609,22293,Manos: The Hands of Fate,hands
8609,22293,Manos: The Hands of Fate,good vs evil
8610,789,Closely Watched Trains,train station
8610,789,Closely Watched Trains,world war ii
8610,789,Closely Watched Trains,eastern europe
8611,45706,Tokyo Drifter,
8612,11047,Asterix the Gaul,rome
8612,11047,Asterix the Gaul,roman empire
8612,11047,Asterix the Gaul,magic
8612,11047,Asterix the Gaul,roman
8612,11047,Asterix the Gaul,ancient rome
8612,11047,Asterix the Gaul,galier
8612,11047,Asterix the Gaul,gallien
8613,2097,"Gappa, the Triphibian Monster",japan
8613,2097,"Gappa, the Triphibian Monster",photographer
8613,2097,"Gappa, the Triphibian Monster",monster
8613,2097,"Gappa, the Triphibian Monster",island
8613,2097,"Gappa, the Triphibian Monster",earthquake
8613,2097,"Gappa, the Triphibian Monster",research
8613,2097,"Gappa, the Triphibian Monster",ship
8613,2097,"Gappa, the Triphibian Monster",matter of life and death
8613,2097,"Gappa, the Triphibian Monster",giant monster
8613,2097,"Gappa, the Triphibian Monster",dinosaur
8613,2097,"Gappa, the Triphibian Monster",tokusatsu
8613,2097,"Gappa, the Triphibian Monster",tropical island
8613,2097,"Gappa, the Triphibian Monster",giant egg
8614,135,Dont Look Back,england
8614,135,Dont Look Back,guitar
8614,135,Dont Look Back,rock star
8614,135,Dont Look Back,pop star
8614,135,Dont Look Back,musician
8614,135,Dont Look Back,bob dylan
8614,135,Dont Look Back,tour
8614,135,Dont Look Back,rock
8614,135,Dont Look Back,private life
8614,135,Dont Look Back,concert
8614,135,Dont Look Back,folk
8614,135,Dont Look Back,cinéma vérité
8615,33257,Fando and Lis,surrealism
8616,66043,The Incident,prejudice
8616,66043,The Incident,humiliation
8616,66043,The Incident,new york subway
8617,17905,Branded to Kill,assassin
8617,17905,Branded to Kill,hitman
8618,4191,The Bride Wore Black,repayment
8618,4191,The Bride Wore Black,femme fatale
8619,10227,PlayTime,paris
8619,10227,PlayTime,modernity
8619,10227,PlayTime,modern society
8619,10227,PlayTime,glass
8620,26039,Point Blank,alcatraz
8620,26039,Point Blank,revenge
8621,42701,The Shooting,horseback riding
8621,42701,The Shooting,revenge
8621,42701,The Shooting,pursuit
8621,42701,The Shooting,desert
8622,42702,The St. Valentine's Day Massacre,chicago
8622,42702,The St. Valentine's Day Massacre,prohibition
8622,42702,The St. Valentine's Day Massacre,historical figure
8622,42702,The St. Valentine's Day Massacre,crime boss
8622,42702,The St. Valentine's Day Massacre,gunfight
8622,42702,The St. Valentine's Day Massacre,true crime
8622,42702,The St. Valentine's Day Massacre,death
8622,42702,The St. Valentine's Day Massacre,al capone
8622,42702,The St. Valentine's Day Massacre,gun violence
8622,42702,The St. Valentine's Day Massacre,street shootout
8623,41212,Titicut Follies,
8624,26204,Tony Rome,miami
8624,26204,Tony Rome,prostitute
8624,26204,Tony Rome,sex
8624,26204,Tony Rome,detective
8624,26204,Tony Rome,based on novel
8624,26204,Tony Rome,beach
8625,5767,Two for the Road,europe
8625,5767,Two for the Road,infidelity
8625,5767,Two for the Road,marriage
8626,42713,Up the Down Staircase,
8627,27277,The War Wagon,gold
8627,27277,The War Wagon,horse
8627,27277,The War Wagon,ranch
8627,27277,The War Wagon,chase
8627,27277,The War Wagon,caper
8627,27277,The War Wagon,rural setting
8627,27277,The War Wagon,violence
8627,27277,The War Wagon,cowboy
8627,27277,The War Wagon,henry rifle
8627,27277,The War Wagon,gold shipment
8627,27277,The War Wagon,wagon
8628,9929,Asterix and Cleopatra,cairo
8628,9929,Asterix and Cleopatra,magic
8628,9929,Asterix and Cleopatra,palace
8628,9929,Asterix and Cleopatra,cleopatra
8628,9929,Asterix and Cleopatra,galier
