,Id,Title,Production Companies
13015,111759,Don Q Son of Zorro,
13016,3520,Casanova '70,Les Films Concordia
13017,43372,Bellissima,
13018,88435,Tattooed Life,
13019,77650,Bullfighter and the Lady,
13020,17704,The Living Sea,
13021,36571,The Dirty Dozen: Next Mission,
13022,36572,The Dirty Dozen: The Deadly Mission,Jadran Film
13023,37327,Wagon Master,
13024,28684,Ring of Darkness,Regent Entertainment
13024,28684,Ring of Darkness,ACH
13025,54615,When Willie Comes Marching Home,
13026,34867,The Manson Family,
13027,10565,Kanak Attack,
13028,6972,Australia,Bazmark Films
13028,6972,Australia,Ingenious Film Partners
13028,6972,Australia,Twentieth Century Fox Film Corporation
13028,6972,Australia,Dune Entertainment III
13029,13053,Bolt,
13030,32862,Revenge of the Zombies,
13031,10139,Milk,
13032,29320,The Devil-Doll,
13033,12193,Four Christmases,New Line Cinema
13033,12193,Four Christmases,Spyglass Entertainment
13033,12193,Four Christmases,Type A Films
13033,12193,Four Christmases,Ott Medien
13034,14574,The Boy in the Striped Pyjamas,Miramax Films
13034,14574,The Boy in the Striped Pyjamas,BBC Films
13035,10900,Surveillance,Blue Rer Pictures
13035,10900,Surveillance,Lago Films
13036,56256,Stuff and Dough,
13037,14248,Igor,Exodus Film Group
13038,20919,The Devil's Chair,Renegade Worldwe
13039,12224,Dinotopia,
13040,10360,Hunger,
13041,13056,Punisher: War Zone,Lionsgate
13041,13056,Punisher: War Zone,MHF Zweite Academy Film
13041,13056,Punisher: War Zone,Marvel Knights
13041,13056,Punisher: War Zone,Valhalla Motion Pictures
13041,13056,Punisher: War Zone,SGF Entertainment
13042,15026,The Guyver,
13043,35790,Charulata,
13044,38831,Lady with the Dog,
13045,45838,The Bell Boy,
13046,13394,Shrek the Halls,
13047,2574,The Lovers,
13048,72495,The Blue Light,
13049,34283,The Pervert's Guide to Cinema,
13050,114390,Hospital,
13051,85844,Women of the Night,
13052,1964,A Friend of Mine,
13053,44626,The Long Night,
13054,65502,Fools' Parade,
13055,17912,Gypsy,
13056,43962,Malaya,
13057,28148,Ninja III: The Domination,
13058,109539,The Sun Shines Bright,
13059,116973,Four Men and a Prayer,
13060,74485,A Man Named Pearl,
13061,174122,Dallas - War of The Ewings,
13062,200311,Much Ado About Something,Chili Film
13062,200311,Much Ado About Something,Frontline Films
13063,10200,The Day the Earth Stood Still,Twentieth Century Fox Film Corporation
13063,10200,The Day the Earth Stood Still,Dune Entertainment III
13063,10200,The Day the Earth Stood Still,Earth Canada Productions
13063,10200,The Day the Earth Stood Still,Hammerhead Productions
13064,8881,Che: Part One,Wild Bunch
13064,8881,Che: Part One,Telecinco
13064,8881,Che: Part One,Laura Bickford Productions
13064,8881,Che: Part One,Morena Films
13064,8881,Che: Part One,Ministerio de Cultura
13064,8881,Che: Part One,Guerrilla Films
13065,8880,Che: Part Two,Wild Bunch
13065,8880,Che: Part Two,Telecinco
13065,8880,Che: Part Two,Laura Bickford Productions
13065,8880,Che: Part Two,Morena Films
13065,8880,Che: Part Two,Ministerio de Cultura
13065,8880,Che: Part Two,Guerrilla Films
13066,11127,Starship Troopers 3: Marauder,Bold Films
13066,11127,Starship Troopers 3: Marauder,ApolloMovie Beteiligungs
13066,11127,Starship Troopers 3: Marauder,Film Afrika Worldwe
13067,109711,I Am the Law,
13068,18926,Boomerang!,
13069,86782,Patterns,Jed Harris
13070,39407,The Climax,
13071,39409,The Strange Door,
13072,14359,Doubt,Scott Rudin Productions
13073,19486,Cyborg She,Amuse Soft Entertainment
13073,19486,Cyborg She,GAGA
13073,19486,Cyborg She,Tokyo Broadcasting System
13074,126754,The Forgotten One,
13075,11499,Frost/Nixon,Imagine Entertainment
13075,11499,Frost/Nixon,Universal Pictures
13076,8055,The Reader,Studio Babelsberg
13076,8055,The Reader,The Weinstein Company
13076,8055,The Reader,Mirage Enterprises
13077,3054,The Wrecking Crew,
13078,20542,Delgo,Fathom Studios
13079,12449,Room of Death,
13080,5816,Waiter,
13081,61751,Jesus is a Palestinian,
13082,11321,Seven Pounds,Columbia Pictures
13082,11321,Seven Pounds,Escape Artists
13082,11321,Seven Pounds,Relativity Media
13083,52615,Meltdown: Days of Destruction,
13084,41966,Pin,Lance Entertainment
13085,89453,Love,
13086,120862,The Animal Kingdom,
13087,42655,Andromeda Nebula,
13088,14772,The Memory Keeper's Daughter,
13089,27991,The Little Giant,First National Pictures
13090,87894,Mr. Wu,
13091,9050,A Chinese Ghost Story II,
13092,86082,Why We Fight: The Nazis Strike,
13093,79090,Why We Fight: The Battle of Britain,
13094,47499,Small Cuts,
13095,60488,Arabian Nights,
13096,111302,The Blackbird,
13097,112912,Why We Fight: The Battle of Russia,
13098,80616,The More the Merrier,
13099,2694,Tuya's Marriage,
13100,39558,Face of a Fugitive,Columbia Pictures Corporation
13101,36573,The Dirty Dozen: The Fatal Mission,Jadran Film
13102,4922,The Curious Case of Benjamin Button,Paramount Pictures
13103,159849,Why We Fight: Divide and Conquer,
13104,159849,Why We Fight: Divide and Conquer,
13105,75686,Hexed,
13106,2253,Valkyrie,United Artists
13106,2253,Valkyrie,Achte Babelsberg Film
13107,40873,Pete Seeger: The Power of Song,
13108,38142,5 Centimeters per Second,
13109,34812,H.G. Wells' War of the Worlds,
13110,15033,Constantine's Sword,
13111,51817,Zamfir's Zona,Radiotelevizija Beograd
13112,84397,Double Dynamite,
13113,59158,The Death Kiss,
13114,6936,Ben X,
13115,13954,Alien Raiders,Warner Home Veo
13115,13954,Alien Raiders,Flame Ventures
13116,13406,Trainwreck: My Life as an Idiot,This Is That Productions
13117,185156,Jane Austen in Manhattan,
13118,10202,Bedtime Stories,Walt Disney Pictures
13118,10202,Bedtime Stories,Happy Madison Productions
13119,28564,Manhattan Melodrama,Cosmopolitan Productions
13120,23604,Two Days,
13121,4148,Revolutionary Road,DreamWorks SKG
13121,4148,Revolutionary Road,Scott Rudin Productions
13121,4148,Revolutionary Road,BBC Films
13121,4148,Revolutionary Road,Neal Street Productions
13121,4148,Revolutionary Road,Evamere Entertainment
13122,194113,Blackadder Back & Forth,Tiger Aspect Productions
13123,51247,Blackadder's Christmas Carol,
13124,17845,Loft,
13125,13827,"Surfer, Dude",
13126,362026,Magnificent 7,
13127,15676,Nobel Son,
13128,89573,Chandu the Magician,
13129,42366,Dr. Jack,
13130,14306,Marley & Me,Sunswept Entertainment
13131,8049,The Grocer's Son,Cofinova 3
13132,20028,Decoy,
13133,31047,Jesse Stone: Night Passage,Brandman Productions
13133,31047,Jesse Stone: Night Passage,Sony Pictures Television
13134,12429,Ponyo,Studio Ghibli
13134,12429,Ponyo,The Yomiuri Shimbun
13134,12429,Ponyo,Hakuhodo DY Media Partners
13134,12429,Ponyo,Mitsubishi
13134,12429,Ponyo,Lawson
13134,12429,Ponyo,Walt Disney Company
13134,12429,Ponyo,Taikei Office
13135,53519,High and Dizzy,
13136,53518,Now or Never,
13137,70191,The Good Guys and the Bad Guys,Robert Goldstein Productions
13138,51808,Six in Paris,Les Films du Losange
13139,18151,Shadow Company,
13140,28256,Satan Met a Lady,
13141,16205,Jack Brooks: Monster Slayer,Brookstreet Pictures
13142,15331,The Vanishing Point,
13143,17287,Poultrygeist: Night of the Chicken Dead,Troma Entertainment
13144,50988,Young Gods,
13145,113916,The General Died at Dawn,
13146,29741,"Have Rocket, Will Travel",
13147,29262,The House of Sand,
13148,9795,Earthsea,
13149,87790,Brotherhood of Death,International Film Consortium
13149,87790,Brotherhood of Death,Bellwether Films
13150,26758,Man with the Gun,
13151,25528,American Ninja 4: The Annihilation,
13152,113921,Dallas,
13153,27244,The Dungeonmaster,
13154,35945,Howling V: The Rebirth,
13155,54406,The Young Visiters,
13156,10596,Replicant,Artisan Entertainment
13156,10596,Replicant,777 Films Corporation
13157,60547,The Duel at Silver Creek,
13158,49256,Habana Blues,Eurimages
13159,86084,Why We Fight: The Battle of China,
13160,13944,Passengers,TriStar Pictures
13160,13944,Passengers,Mandate Pictures
13160,13944,Passengers,Persistent Entertainment
13160,13944,Passengers,Senator International
13161,10199,The Tale of Despereaux,
13162,10521,Bride Wars,Dune Entertainment
13162,10521,Bride Wars,Regency Enterprises
13162,10521,Bride Wars,Fox 2000 Pictures
13162,10521,Bride Wars,Dune Entertainment III
13162,10521,Bride Wars,New Regency Pictures
13163,26235,The Gamers: Dorkness Rising,
13164,21966,Blood and Bones,Lighthouse Pictures
13164,21966,Blood and Bones,Artist Film
13164,21966,Blood and Bones,Asahi Hoso
13164,21966,Blood and Bones,Chi to Hone Seisaku Iinkai
13164,21966,Blood and Bones,Toshiba Entertainment
13165,52886,Castaway,
13166,37373,Island in the Sun,Twentieth Century Fox Film Corporation
13167,170094,Liberty Kid,
13168,260528,De fûke,
13169,13177,Battle in Seattle,Insight Film Studios
13169,13177,Battle in Seattle,Redwood Palms Pictures
13170,221861,Aspen,
13171,114403,Model,
13172,14139,Timecrimes,Arsénico Producciones
13172,14139,Timecrimes,Zip Films
13172,14139,Timecrimes,Fine Productions
13173,8280,The Secret of the Grain,France 2 Cinéma
13174,125705,Hamlet,
13175,36746,Punk's Not Dead,
13176,36402,The Welts,
13177,317,Grbavica: The Land of My Dreams,Coop 99
13177,317,Grbavica: The Land of My Dreams,Deblokada
13177,317,Grbavica: The Land of My Dreams,Jadran Film
13178,12437,Underworld: Rise of the Lycans,Lakeshore Entertainment
13178,12437,Underworld: Rise of the Lycans,Screen Gems
13178,12437,Underworld: Rise of the Lycans,Sketch Films
13179,2309,Inkheart,New Line Cinema
13180,86363,Gun The Man Down,
13181,60542,Albuquerque,Paramount Pictures
13182,162865,Why We Fight: War Comes to America,
13183,47658,John Waters: This Filthy World,
13184,13942,The Alphabet Killer,Intrinsic Value Films
13184,13942,The Alphabet Killer,New Films International
13185,18543,Revenge of the Nerds III: The Next Generation,
13186,21029,Revenge of the Nerds IV: Nerds In Love,Fox West Pictures
13187,50307,Soup to Nuts,
13188,49511,Chinese Coffee,Shooting Gallery
13189,27440,Save Me,
13190,13825,The Lazarus Project,Be Good Productions
13190,13825,The Lazarus Project,Scion Films
13190,13825,The Lazarus Project,Mandeville Films
13191,250093,The Man,Paramount Pictures
13191,250093,The Man,ABC Circle Films
13192,15227,Galaxy Express 999,Toei Doga
13192,15227,Galaxy Express 999,The Ocean Group
13193,14410,Notorious,
13194,13429,Donkey Punch,Warp X
13195,6733,Where Is Fred?,
13196,14871,Make It Happen,
13197,35077,Three Strangers,
13198,14353,Repo! The Genetic Opera,Lions Gate Films
13199,27447,Edge of Madness,CinéGroupe
13200,14254,The Uninvited,DreamWorks SKG
13200,14254,The Uninvited,Vertigo Entertainment
13200,14254,The Uninvited,Cold Spring Pictures
13200,14254,The Uninvited,The Montecito Picture Company
13201,16137,Fear(s) of the Dark,SCOPE Invest
13201,16137,Fear(s) of the Dark,Cofinova 3
13201,16137,Fear(s) of the Dark,La Parti Productions
13202,17803,12:01,Chanticleer Films
13202,17803,12:01,Fox West Pictures
13203,101838,Game Over,Globe Films
13203,101838,Game Over,Film i Väst
13204,214436,Maria,
13205,80193,The Big Stampede,
13206,169869,Blue,Paramount Pictures
13207,56816,The Visitor,
13208,38205,Kummeli Goldrush,Porkkana Ryhmä
13209,10529,Outlander,Ascendant Pictures
13209,10529,Outlander,Rising Star
13209,10529,Outlander,VIP Medienfonds 4
13209,10529,Outlander,Virtual Films
13210,75880,Belle of the Nineties,
13211,160783,Branded,
13212,58782,A Dead Calling,
13213,62753,Beachhead,United Artists
13214,417285,Los signos del zodiaco,
13215,46595,The Great Ecstasy of Woodcarver Steiner,Werner Herzog Filmproduktion
13216,50318,Go Go Tales,Surreel
13216,50318,Go Go Tales,De Negris Productions
13217,253116,Wrestling with Alligators,
13218,94533,The Badlanders,
13219,44052,Black Widow,
13220,63938,Bad Luck Love,
13221,46725,Indictment: The McMartin Trial,
13222,15554,Triumph of the Nerds: The Rise of Accidental Empires,
13223,14836,Coraline,Focus Features
13224,48350,Psychomania,
13225,97915,Point of Order!,
13226,24194,TerrorVision,
13227,14851,The Escapist,
13228,13455,Push,Icon Productions
13228,13455,Push,Infinity Features Entertainment
13229,4959,The International,Studio Babelsberg
13229,4959,The International,Atlas Entertainment
13229,4959,The International,Mosaic Media Group
13230,10184,He's Just Not That Into You,New Line Cinema
13231,16170,Jar City,Degeto Film
13231,16170,Jar City,Blueeyes Productions
13231,16170,Jar City,Bavaria Pictures
13232,36764,Uuno Turhapuro,
13233,111459,California,
13234,37309,Canyon Passage,
13235,131729,The Con,Wilshire Court Productions
13236,52105,Husbands,
13237,60539,The Cimarron Kid,
13238,28196,The Avenging Conscience: or 'Thou Shalt Not Kill',
13239,1560,Singapore Sling,Cinekip
13239,1560,Singapore Sling,Marni Film
13240,26900,The Bandit,ArtCam
13241,15189,Hotel for Dogs,DreamWorks SKG
13242,133328,The Deadly Trackers,
13243,13492,Frontier(s),EuropaCorp
13243,13492,Frontier(s),Pacific Films
13243,13492,Frontier(s),Chemin Vert
13244,70089,Comet in Moominland,
13245,4832,The 11th Hour,
13246,135938,Daddy,
13247,7353,Fireflies in the Garden,Senator International
13248,52512,Café Lumière,
13249,98193,Death by Hanging,Art Theatre Guild
13250,49600,The Last Movie,
13251,24171,Dry Season,Arte France Cinéma
13251,24171,Dry Season,Entre Chien et Loup
13251,24171,Dry Season,Chinguitty Productions
13252,47980,Jesus Christ Superstar,
13253,5677,Trancers,Empire Pictures
13254,44618,The Man Who Quit Smoking,
13255,73953,AmericanEast,
13256,1961,My Name Is Bruce,Dark Horse Entertainment
13257,15148,Man in the Chair,
13258,54838,Robinson in Space,
13259,171840,Kimberly,
13260,14204,Ping Pong Playa,
13261,30508,Berlin Calling,
13262,13639,The Letter for the King,ZDF
13262,13639,The Letter for the King,Heimatfilm
13262,13639,The Letter for the King,Eyeworks Egmond
13262,13639,The Letter for the King,Armada Productions
13263,47561,Firepower,
13264,18884,Nuremberg,Alliance Atlantis Communications
13264,18884,Nuremberg,British American Entertainment
13265,26036,Bigger Than Life,
13266,434306,Going to Kansas City,
13267,157909,Show Me,Feature Film Project
13268,21851,The Lost,
13269,24351,Flight of Fury,
13270,94405,The Far Horizons,
13271,110761,Container,
13272,16177,Killer Babes,Parachute Pictures
13272,16177,Killer Babes,TDMP
13273,29363,A World Without Thieves,
13274,79331,The Gunfight at Dodge City,
13275,36499,His Private Secretary,Screencraft Productions
13276,15268,Street Fighter: The Legend of Chun-Li,Twentieth Century Fox Film Corporation
13277,17317,Urban Justice,Sony Pictures Home Entertainment
13277,17317,Urban Justice,Hood to Hood Productions
13278,434,Tough Enough,
13279,206034,The Black Watch,
13280,43034,Hell to Eternity,Allied Artists Pictures
13281,29117,The Unsuspected,
13282,18208,Beautiful Ohio,
13283,41054,Il Grido,SpA Cinematografica
13284,37468,The Big Lift,
13285,50013,Wings,
13286,8279,Paris,France 2 Cinéma
13286,8279,Paris,Studio Canal
13286,8279,Paris,TPS Star
13286,8279,Paris,Ce Qui Me Meut Motion Pictures
13286,8279,Paris,StudioCanal Image
13287,14063,Adrift in Manhattan,
13288,13207,Friday the 13th,
13289,15067,"The Good, The Bad, The Weird",Cineclick Asia
13289,15067,"The Good, The Bad, The Weird",CJ Entertainment
13289,15067,"The Good, The Bad, The Weird",Grimm Pictures
13290,15159,The Pink Panther 2,Columbia Pictures
13290,15159,The Pink Panther 2,Robert Simonds Productions
13291,18529,Crips and Bloods: Made in America,
13292,7916,Far Cry,
13293,38789,I Manegen med Glenn Killing: Live från Berns,
13294,67384,A Hell of a Day,
13295,36281,Shara,
13296,42818,Marius,
13297,43873,César,
13298,17158,They Wait,
13299,24221,The Rebel,
13300,17077,Everlasting Moments,
13301,10049,Attack Force,
13302,9914,Shadow Man,Castel Film Romania
13302,9914,Shadow Man,Clubdeal
13302,9914,Shadow Man,Steamroller Productions
13303,40227,Playing for Keeps,
13304,20421,Rock-A-Doodle,Goldcrest Films International
13304,20421,Rock-A-Doodle,Sullivan Bluth Studios
13305,125858,Tokyo.sora,
13306,111014,Dead Silent,
13307,8382,Today You Die,
13308,13849,The Cottage,Isle of Man Film
13308,13849,The Cottage,UK Film Council
13308,13849,The Cottage,Screen Yorkshire
13309,27061,Two Men in Manhattan,
13310,43146,Fanny,
13311,85330,Out At The Wedding,
13312,53574,Born to the West,
13313,74286,The Hasty Heart,
13314,26939,The Quick and the Dead,HBO
13315,26127,Joshua Tree,Stone Group Pictures
13315,26127,Joshua Tree,Epico Productions
13316,13613,Day of the Dead,Taurus Entertainment Company
13316,13613,Day of the Dead,Millennium Films
13316,13613,Day of the Dead,Nu Image Entertainment GmbH
13317,19998,The Big Steal,
13318,5334,Billy Budd,
13319,26387,Night Has a Thousand Eyes,
13320,7517,Live Free or Die,
13321,34474,Blonde Venus,
13322,13094,Dance of the Dead,
13323,18781,The Haunting in Connecticut,Lionsgate
13323,18781,The Haunting in Connecticut,Gold Circle Films
13324,27757,The Little Engine That Could,
13325,13811,Knowing,Summit Entertainment
13325,13811,Knowing,Mystery Clock Cinema
13325,13811,Knowing,Escape Artists
13325,13811,Knowing,Goldcrest Pictures
13326,17003,Sugar,Sony Pictures Classics
13327,80314,Young Thugs: Nostalgia,
13328,16353,Ong Bak 2,
13329,52528,Bloodbath at the House of Death,
13330,13090,Sunshine Cleaning,Back Lot Pictures
13330,13090,Sunshine Cleaning,Overture Films
13331,53651,Hangman's Knot,
13332,58076,Immortal Sergeant,
13333,143240,Nigdy w życiu!,Agencja Produkcji Filmowej
13333,143240,Nigdy w życiu!,TVN
13333,143240,Nigdy w życiu!,MTL Maxfilm
13334,73856,The Children of Leningradsky,
13335,14180,Submerged,Millennium Films
13335,14180,Submerged,Euroimage EOOD
13336,36836,Stacy: Attack of the Schoolgirl Zombies,
13337,47739,Illegal,
13338,113321,Jasminum,
13339,17097,After Sex,NALA Films
13340,46799,The Third Part of the Night,
