,Id,Title,Genres
10465,24408,C.S.A.: The Confederate States of America,Comedy
10465,24408,C.S.A.: The Confederate States of America,Drama
10466,791,The Fog,Horror
10466,791,The Fog,Thriller
10467,19965,Loggerheads,Drama
10468,38828,Left Behind III: World at War,Action
10468,38828,Left Behind III: World at War,Adventure
10468,38828,Left Behind III: World at War,Drama
10468,38828,Left Behind III: World at War,Fantasy
10468,38828,Left Behind III: World at War,Thriller
10469,33241,Protocols Of Zion,Documentary
10470,53935,Living 'til the End,Drama
10470,53935,Living 'til the End,Romance
10471,2610,Shopgirl,Comedy
10471,2610,Shopgirl,Drama
10471,2610,Shopgirl,Romance
10472,21246,Kids in America,Comedy
10472,21246,Kids in America,Drama
10473,9729,Where the Truth Lies,Drama
10473,9729,Where the Truth Lies,Mystery
10473,9729,Where the Truth Lies,Thriller
10474,15276,Barely Legal,Comedy
10475,191599,Emmanuel's Gift,Documentary
10476,8066,Stay,Mystery
10476,8066,Stay,Thriller
10476,8066,Stay,Drama
10477,18428,Confess,Action
10477,18428,Confess,Drama
10477,18428,Confess,Thriller
10478,1656,The Legend of Zorro,Action
10478,1656,The Legend of Zorro,Adventure
10479,182097,God's Sandbox,Romance
10479,182097,God's Sandbox,Drama
10480,41566,New York Doll,Documentary
10480,41566,New York Doll,Music
10481,6963,The Weather Man,Comedy
10481,6963,The Weather Man,Drama
10482,215,Saw II,Horror
10483,2313,Prime,Comedy
10483,2313,Prime,Drama
10483,2313,Prime,Romance
10484,45967,One Wonderful Sunday,Drama
10484,45967,One Wonderful Sunday,Comedy
10484,45967,One Wonderful Sunday,Romance
10485,37124,Will Success Spoil Rock Hunter?,Comedy
10485,37124,Will Success Spoil Rock Hunter?,Drama
10485,37124,Will Success Spoil Rock Hunter?,Romance
10486,16729,Don't Move,Drama
10486,16729,Don't Move,Romance
10487,178469,Three Rooms of Melancholia,Documentary
10488,31718,"Race for Your Life, Charlie Brown",Animation
10489,226594,Jerusalem,Drama
10490,10915,"A Genius, Two Friends, and an Idiot",Comedy
10490,10915,"A Genius, Two Friends, and an Idiot",Western
10491,5335,Teorema,Mystery
10491,5335,Teorema,Drama
10492,9993,Little Fish,Drama
10492,9993,Little Fish,Crime
10493,8274,American Pie Presents: Band Camp,Comedy
10494,25918,Champion,Drama
10495,29111,Requiem for a Vampire,Horror
10496,20128,Life Is a Miracle,Romance
10496,20128,Life Is a Miracle,Drama
10496,20128,Life Is a Miracle,Comedy
10497,26845,Tarzan the Ape Man,Action
10497,26845,Tarzan the Ape Man,Adventure
10498,18994,Tarzan and His Mate,Drama
10498,18994,Tarzan and His Mate,Adventure
10498,18994,Tarzan and His Mate,Action
10499,12617,Midnight Lace,Thriller
10500,10799,Empire of the Wolves,Action
10501,42000,The Great Yokai War,Comedy
10501,42000,The Great Yokai War,Fantasy
10501,42000,The Great Yokai War,Action
10502,36102,The Swindle,Comedy
10502,36102,The Swindle,Drama
10503,3554,Mahogany,Drama
10503,3554,Mahogany,Romance
10504,14897,Angels in Fast Motion,Crime
10504,14897,Angels in Fast Motion,Drama
10505,1951,Manderlay,Drama
10506,68013,Week-End in Havana,Comedy
10506,68013,Week-End in Havana,Romance
10506,68013,Week-End in Havana,Music
10507,16022,Nine Lives,Drama
10507,16022,Nine Lives,Romance
10508,23196,South Central,Crime
10508,23196,South Central,Drama
10509,25763,Damnation Alley,Action
10509,25763,Damnation Alley,Adventure
10510,35580,The Bridges at Toko-Ri,Action
10510,35580,The Bridges at Toko-Ri,Drama
10510,35580,The Bridges at Toko-Ri,War
10510,35580,The Bridges at Toko-Ri,Romance
10511,259,Love on the Run,Comedy
10511,259,Love on the Run,Drama
10511,259,Love on the Run,Romance
10512,34207,Duck Season,Drama
10512,34207,Duck Season,Comedy
10512,34207,Duck Season,Foreign
10513,32117,Aprile,Comedy
10514,19354,The Adventures of Prince Achmed,Drama
10514,19354,The Adventures of Prince Achmed,Animation
10514,19354,The Adventures of Prince Achmed,Adventure
10514,19354,The Adventures of Prince Achmed,Fantasy
10515,28170,The Gore Gore Girls,Comedy
10515,28170,The Gore Gore Girls,Horror
10515,28170,The Gore Gore Girls,Mystery
10516,10851,Revolver,Drama
10516,10851,Revolver,Thriller
10516,10851,Revolver,Crime
10516,10851,Revolver,Mystery
10517,16231,Wild Zero,Horror
10518,81220,Everything Put Together,Drama
10519,25,Jarhead,Drama
10519,25,Jarhead,War
10520,105299,Siblings,Comedy
10521,15083,Ushpizin,Comedy
10521,15083,Ushpizin,Drama
10522,9982,Chicken Little,Animation
10522,9982,Chicken Little,Family
10522,9982,Chicken Little,Comedy
10523,13994,Romance & Cigarettes,Comedy
10523,13994,Romance & Cigarettes,Music
10523,13994,Romance & Cigarettes,Romance
10524,73473,To The Other Side,Drama
10524,73473,To The Other Side,Family
10525,12877,Dead Man's Shoes,Drama
10525,12877,Dead Man's Shoes,Thriller
10525,12877,Dead Man's Shoes,Crime
10526,11661,Joyeux Noël,Romance
10526,11661,Joyeux Noël,Drama
10526,11661,Joyeux Noël,History
10526,11661,Joyeux Noël,War
10526,11661,Joyeux Noël,Music
10527,5620,Count Dracula,Horror
10528,23220,The Brides of Dracula,Horror
10529,43440,The Stratton Story,Drama
10530,39261,The House That Dripped Blood,Horror
10530,39261,The House That Dripped Blood,Mystery
10531,54801,Night of the Big Heat,Horror
10531,54801,Night of the Big Heat,Thriller
10531,54801,Night of the Big Heat,Mystery
10532,28667,The Gorgon,Horror
10532,28667,The Gorgon,Fantasy
10533,38761,Night of the Lepus,Horror
10534,7974,The Match Factory Girl,Drama
10534,7974,The Match Factory Girl,Comedy
10535,60409,Zombie and the Ghost Train,Music
10535,60409,Zombie and the Ghost Train,Drama
10535,60409,Zombie and the Ghost Train,Comedy
10536,44389,Highball,Comedy
10536,44389,Highball,Romance
10537,10060,Get Rich or Die Tryin',Drama
10538,46917,Sword of the Beast,Action
10538,46917,Sword of the Beast,Drama
10538,46917,Sword of the Beast,Foreign
10539,10033,Just Friends,Comedy
10539,10033,Just Friends,Romance
10540,231,Syriana,Drama
10540,231,Syriana,Thriller
10541,59388,Calamari Union,Comedy
10542,41764,The Best Intentions,Drama
10542,41764,The Best Intentions,Romance
10543,28212,La Vie de Bohème,Comedy
10543,28212,La Vie de Bohème,Drama
10543,28212,La Vie de Bohème,Romance
10544,68098,Menolippu Mombasaan,Drama
10545,8999,Derailed,Drama
10545,8999,Derailed,Thriller
10546,8555,Creep,Horror
10546,8555,Creep,Thriller
10546,8555,Creep,Mystery
10547,4348,Pride & Prejudice,Drama
10547,4348,Pride & Prejudice,Romance
10548,47540,Keep Your Distance,Drama
10548,47540,Keep Your Distance,Mystery
10548,47540,Keep Your Distance,Romance
10549,10064,Edison,Thriller
10550,125300,Hi-Life,Comedy
10550,125300,Hi-Life,Romance
10551,9885,Wolf Creek,Horror
10551,9885,Wolf Creek,Thriller
10552,9392,The Descent,Adventure
10552,9392,The Descent,Horror
10553,47473,Summer Interlude,Romance
10553,47473,Summer Interlude,Drama
10554,20347,Takeshis',Comedy
10554,20347,Takeshis',Drama
10555,14837,Forty Guns,Action
10555,14837,Forty Guns,Western
10556,674,Harry Potter and the Goblet of Fire,Adventure
10556,674,Harry Potter and the Goblet of Fire,Fantasy
10556,674,Harry Potter and the Goblet of Fire,Family
10557,24625,Dinner with Friends,Comedy
10557,24625,Dinner with Friends,Drama
10558,69,Walk the Line,Drama
10558,69,Walk the Line,Music
10558,69,Walk the Line,Romance
10559,1833,Rent,Drama
10559,1833,Rent,Romance
10560,44163,A Story of Floating Weeds,Drama
10561,65045,My Mother's Smile,
10562,46591,Fists in the Pocket,Drama
10562,46591,Fists in the Pocket,Horror
10562,46591,Fists in the Pocket,Foreign
10563,6795,Zathura: A Space Adventure,Family
10563,6795,Zathura: A Space Adventure,Fantasy
10563,6795,Zathura: A Space Adventure,Adventure
10564,11421,CRAZY,Drama
10565,7301,Lonesome Jim,Comedy
10565,7301,Lonesome Jim,Drama
10565,7301,Lonesome Jim,Romance
10566,108843,Our Vines Have Tender Grapes,Drama
10567,16156,Sarah Silverman: Jesus Is Magic,Comedy
10568,24618,Bee Season,Drama
10568,24618,Bee Season,Family
10569,1420,Breakfast on Pluto,Drama
10569,1420,Breakfast on Pluto,Comedy
10570,9005,The Ice Harvest,Action
10570,9005,The Ice Harvest,Adventure
10570,9005,The Ice Harvest,Comedy
10570,9005,The Ice Harvest,Crime
10570,9005,The Ice Harvest,Drama
10570,9005,The Ice Harvest,Thriller
10571,13499,"Yours, Mine & Ours",Comedy
10571,13499,"Yours, Mine & Ours",Family
10571,13499,"Yours, Mine & Ours",Romance
10572,17952,In The Mix,Action
10572,17952,In The Mix,Comedy
10572,17952,In The Mix,Drama
10572,17952,In The Mix,Romance
10573,7548,The Libertine,Drama
10573,7548,The Libertine,Romance
10574,20436,First Descent,Documentary
10575,7010,The Wild Geese,Action
10575,7010,The Wild Geese,Thriller
10575,7010,The Wild Geese,War
10576,6529,Hondo,Western
10577,20345,The Bird with the Crystal Plumage,Horror
10577,20345,The Bird with the Crystal Plumage,Mystery
10577,20345,The Bird with the Crystal Plumage,Thriller
10578,15184,A Good Woman,Comedy
10578,15184,A Good Woman,Drama
10578,15184,A Good Woman,Romance
10579,86666,Gate of Flesh,Drama
10580,24223,Brides,Drama
10580,24223,Brides,Foreign
10580,24223,Brides,Romance
10581,3124,The Evil of Frankenstein,Horror
10582,8425,The Clockmaker of St. Paul,Thriller
10582,8425,The Clockmaker of St. Paul,Drama
10582,8425,The Clockmaker of St. Paul,Crime
10583,44710,Welcome to the Roses,Comedy
10584,2153,The Driver,Action
10584,2153,The Driver,Crime
10584,2153,The Driver,Drama
10584,2153,The Driver,Thriller
10585,48121,Mondovino,Documentary
10586,42489,Sounder,Drama
10587,116,Match Point,Drama
10587,116,Match Point,Thriller
10587,116,Match Point,Crime
10587,116,Match Point,Romance
10588,35124,Nazarin,Drama
10589,43176,Ziegfeld Follies,Comedy
10589,43176,Ziegfeld Follies,Music
10590,5741,Lorna,Drama
10591,20416,The Deep,Mystery
10591,20416,The Deep,Thriller
10591,20416,The Deep,Adventure
10592,41189,The Dying Gaul,Drama
10593,19215,After Innocence,Documentary
10594,84090,The Citadel,Drama
10595,61340,Beyond the Gates of Splendor,Documentary
10596,253250,A Southern Yankee,Comedy
10596,253250,A Southern Yankee,History
10596,253250,A Southern Yankee,War
10597,67,Paradise Now,Thriller
10597,67,Paradise Now,Crime
10597,67,Paradise Now,Drama
10598,64972,The Kid & I,Comedy
10598,64972,The Kid & I,Family
10599,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Adventure
10599,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Family
10599,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Fantasy
10600,254,King Kong,Adventure
10600,254,King Kong,Drama
10600,254,King Kong,Action
10601,1904,Memoirs of a Geisha,Drama
10601,1904,Memoirs of a Geisha,History
10601,1904,Memoirs of a Geisha,Romance
10602,9043,The Family Stone,Comedy
10602,9043,The Family Stone,Drama
10602,9043,The Family Stone,Romance
10603,2008,The Promise,Fantasy
10603,2008,The Promise,Drama
10603,2008,The Promise,Action
10603,2008,The Promise,Thriller
10603,2008,The Promise,Romance
10604,21454,Kiss of Death,Crime
10604,21454,Kiss of Death,Drama
10604,21454,Kiss of Death,Thriller
10605,42687,Where Were You When the Lights Went Out?,Comedy
10606,27915,Cuban Rafters,Documentary
10607,14695,Havoc,Drama
10607,14695,Havoc,Thriller
10608,27031,Samurai Rebellion,Romance
10608,27031,Samurai Rebellion,History
10608,27031,Samurai Rebellion,Drama
10609,55396,Koirankynnen leikkaaja,Drama
10610,917,Mother India,Drama
10611,17595,Cowards Bend the Knee,Drama
10611,17595,Cowards Bend the Knee,Romance
10612,43322,A Generation,War
10612,43322,A Generation,Drama
10613,43118,"Ivan the Terrible, Part II: The Boyars' Plot",History
10613,43118,"Ivan the Terrible, Part II: The Boyars' Plot",Drama
10614,19058,Down,Action
10614,19058,Down,Horror
10614,19058,Down,Mystery
10614,19058,Down,Thriller
10615,36826,The Loveless,Drama
10616,22908,A Room for Romeo Brass,Drama
10616,22908,A Room for Romeo Brass,Comedy
10616,22908,A Room for Romeo Brass,Foreign
10617,42234,Dona Flor and Her Two Husbands,Comedy
10617,42234,Dona Flor and Her Two Husbands,Drama
10617,42234,Dona Flor and Her Two Husbands,Fantasy
10617,42234,Dona Flor and Her Two Husbands,Romance
10618,9515,The Matador,Action
10618,9515,The Matador,Comedy
10618,9515,The Matador,Crime
10618,9515,The Matador,Drama
10618,9515,The Matador,Thriller
10619,16151,Look Both Ways,Drama
10619,16151,Look Both Ways,Romance
10620,29595,Wal-Mart: The High Cost of Low Price,Documentary
10621,9721,7 Seconds,Action
10621,9721,7 Seconds,Crime
10621,9721,7 Seconds,Thriller
10622,20858,8 Million Ways to Die,Crime
10623,35896,Beyond the Forest,Drama
10623,35896,Beyond the Forest,Thriller
10624,80316,Phffft!,Comedy
10624,80316,Phffft!,Romance
10625,23478,Mozart and the Whale,Comedy
10625,23478,Mozart and the Whale,Drama
10625,23478,Mozart and the Whale,Romance
10626,92272,The Organization,Drama
10626,92272,The Organization,Action
10626,92272,The Organization,Thriller
10626,92272,The Organization,Crime
10627,84847,Cinderella Liberty,Drama
10627,84847,Cinderella Liberty,Romance
10628,43812,Knute Rockne All American,Drama
10629,23606,A Scene at the Sea,Drama
10629,23606,A Scene at the Sea,Romance
10630,2777,Birdcage Inn,Drama
10631,25651,Real Fiction,Thriller
10632,25650,Address Unknown,Drama
10632,25650,Address Unknown,Foreign
10633,8290,Don't Look Now: We're Being Shot At,Comedy
10633,8290,Don't Look Now: We're Being Shot At,War
10634,17382,They Died with Their Boots On,Drama
10634,17382,They Died with Their Boots On,Romance
10634,17382,They Died with Their Boots On,War
10634,17382,They Died with Their Boots On,Western
10635,8053,The Three Burials of Melquiades Estrada,Adventure
10635,8053,The Three Burials of Melquiades Estrada,Crime
10635,8053,The Three Burials of Melquiades Estrada,Drama
10635,8053,The Three Burials of Melquiades Estrada,Mystery
10635,8053,The Three Burials of Melquiades Estrada,Western
10636,20003,House of Strangers,Crime
10636,20003,House of Strangers,Drama
10637,43350,Lili,Drama
10637,43350,Lili,Family
10637,43350,Lili,Romance
10638,11466,Slim Susie,Comedy
10639,21040,Executive Protection,Action
10639,21040,Executive Protection,Thriller
10640,13653,The Aura,Crime
10640,13653,The Aura,Drama
10640,13653,The Aura,Thriller
10641,36775,The Ambushers,Action
10641,36775,The Ambushers,Comedy
10642,56373,Day of Anger,Western
10643,612,Munich,Drama
10643,612,Munich,Action
10643,612,Munich,History
10643,612,Munich,Thriller
10644,9899,The Producers,Comedy
10644,9899,The Producers,Music
10645,546,Transamerica,Drama
10646,2800,Rumor Has It...,Comedy
10647,9641,Cheaper by the Dozen 2,Comedy
10648,7552,Fun with Dick and Jane,Comedy
10649,9927,The Ringer,Comedy
10650,9681,Casanova,Comedy
10651,10773,Mrs Henderson Presents,Comedy
10651,10773,Mrs Henderson Presents,Drama
10652,18840,The White Countess,Drama
10652,18840,The White Countess,History
10652,18840,The White Countess,Family
10652,18840,The White Countess,Romance
10653,18189,Dirty Love,Comedy
10654,4495,The Spirit of the Beehive,Drama
10654,4495,The Spirit of the Beehive,Fantasy
10655,22014,Our Father,Drama
10656,18614,Interrogation,Drama
10657,22975,Richard Pryor: Live in Concert,Comedy
10658,10597,Kevin & Perry Go Large,Music
10658,10597,Kevin & Perry Go Large,Comedy
10659,88953,The Ear,Mystery
10659,88953,The Ear,Thriller
10659,88953,The Ear,Drama
10659,88953,The Ear,Horror
10660,10809,The Debutantes,Drama
10660,10809,The Debutantes,Foreign
10660,10809,The Debutantes,Thriller
10661,13925,Luxo Jr.,Animation
10662,9687,Keeping Mum,Comedy
10663,33081,Paheli,Drama
10663,33081,Paheli,Thriller
10663,33081,Paheli,Romance
10663,33081,Paheli,Foreign
10664,20546,Goodnight Mister Tom,Drama
10664,20546,Goodnight Mister Tom,Foreign
10664,20546,Goodnight Mister Tom,History
10665,20530,Late Spring,Drama
10666,9568,The Dentist,Horror
10666,9568,The Dentist,Thriller
10667,43899,David Copperfield,Adventure
10667,43899,David Copperfield,Drama
10667,43899,David Copperfield,Romance
10668,107667,Family,
10669,18809,How to Irritate People,Comedy
10670,17835,Threads,Drama
10671,6935,Yamakasi,Action
10671,6935,Yamakasi,Crime
10671,6935,Yamakasi,Drama
10672,20641,Love's Enduring Promise,Drama
10672,20641,Love's Enduring Promise,Romance
10673,154105,After Image,Thriller
10673,154105,After Image,Drama
10674,66192,After Midnight,Thriller
10674,66192,After Midnight,Horror
10675,11400,The New World,Drama
10675,11400,The New World,History
10675,11400,The New World,Romance
10676,37910,Voices of a Distant Star,Animation
10676,37910,Voices of a Distant Star,Drama
10677,90967,"When You Comin' Back, Red Ryder?",Drama
10678,13669,Christmas in Connecticut,Comedy
10678,13669,Christmas in Connecticut,Romance
10679,60566,She,Adventure
10679,60566,She,Fantasy
10680,30095,Passport to Pimlico,Comedy
10681,16665,Whisky Galore!,Comedy
10681,16665,Whisky Galore!,Crime
10682,63395,A Run for Your Money,Comedy
10683,43355,The Master of Ballantrae,Action
10683,43355,The Master of Ballantrae,Drama
10684,14241,7 Faces of Dr. Lao,Drama
10684,14241,7 Faces of Dr. Lao,Family
10684,14241,7 Faces of Dr. Lao,Fantasy
10684,14241,7 Faces of Dr. Lao,Mystery
10684,14241,7 Faces of Dr. Lao,Western
10685,79406,Samurai Assassin,Drama
10685,79406,Samurai Assassin,Action
10685,79406,Samurai Assassin,History
10686,92285,Lies My Father Told Me,Drama
10687,42269,We All Loved Each Other So Much,Drama
10688,38785,The Boys of Baraka,Documentary
10689,55544,Tartuffe,Drama
10690,4550,Sympathy for Lady Vengeance,Drama
10690,4550,Sympathy for Lady Vengeance,Thriller
10691,36380,Boys Don't Cry,Comedy
10692,68646,Superprodukcja,
10693,16433,Grand Theft Parsons,Crime
10693,16433,Grand Theft Parsons,Comedy
10693,16433,Grand Theft Parsons,Drama
10693,16433,Grand Theft Parsons,Adventure
10694,30669,Devil's Pond,Thriller
10694,30669,Devil's Pond,Drama
10695,78315,The Cross of Lorraine,War
10695,78315,The Cross of Lorraine,Drama
10696,44345,The Cutting Edge: The Magic of Movie Editing,Documentary
10697,46041,The Quiller Memorandum,Action
10697,46041,The Quiller Memorandum,Thriller
10698,21735,49th Parallel,Adventure
10698,21735,49th Parallel,Drama
10698,21735,49th Parallel,Thriller
10698,21735,49th Parallel,War
10699,6934,Yesterday,Drama
10700,174865,Penelope,Comedy
10700,174865,Penelope,Crime
10701,34081,Ted Bundy,Crime
10701,34081,Ted Bundy,Drama
10701,34081,Ted Bundy,Horror
10702,10045,District B13,Action
10702,10045,District B13,Thriller
10703,168705,BloodRayne,Action
10703,168705,BloodRayne,Adventure
10703,168705,BloodRayne,Fantasy
10703,168705,BloodRayne,Horror
10704,1690,Hostel,Horror
10705,9900,Grandma's Boy,Comedy
10706,9044,Tristan & Isolde,Drama
10707,9918,Glory Road,Drama
10708,17379,Last Holiday,Adventure
10708,17379,Last Holiday,Comedy
10708,17379,Last Holiday,Drama
